corpus,suite,task,scene,K,n_fail,n_loop,n_static,n_anyloop,loop_valid,med_nq
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,38,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,39,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,40,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,41,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,42,8,0,0,0,1,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,43,8,0,0,0,0,1,10.5
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,44,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,45,8,1,1,0,1,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,46,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,47,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,48,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,49,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,8,0,0,0,0,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,1,8,0,0,0,0,1,10.5
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,2,8,0,0,0,0,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,3,8,0,0,0,0,1,11.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,4,8,0,0,0,0,1,11.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,5,8,0,0,0,0,1,11.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,6,8,0,0,0,0,1,11.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,7,8,0,0,0,0,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,8,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,9,8,0,0,0,0,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,10,8,0,0,0,0,1,11.5
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,8,0,0,0,0,1,11.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,8,0,0,0,0,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,13,8,0,0,0,0,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,14,8,0,0,0,0,1,11.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,15,8,0,0,0,0,1,11.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,16,8,0,0,0,0,1,11.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,17,8,0,0,0,0,1,11.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,18,8,0,0,0,0,1,11.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,19,8,0,0,0,0,1,11.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,20,8,0,0,0,0,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,21,8,0,0,0,0,1,11.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,22,8,0,0,0,0,1,11.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,23,8,1,1,0,1,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,24,8,0,0,0,0,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,25,8,0,0,0,0,1,11.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,26,8,0,0,0,0,1,11.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,27,8,0,0,0,0,1,11.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,28,8,1,1,0,1,1,11.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,29,8,1,0,0,0,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,30,8,0,0,0,0,1,11.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,31,8,1,1,0,1,1,11.5
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,32,8,2,2,0,2,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,33,8,0,0,0,0,1,11.5
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,34,8,0,0,0,0,1,11.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,35,8,0,0,0,0,1,11.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,36,8,0,0,0,0,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,37,8,0,0,0,0,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,38,8,0,0,0,0,1,11.5
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,39,8,0,0,0,0,1,11.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,40,8,0,0,0,0,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,41,8,0,0,0,0,1,11.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,42,8,0,0,0,0,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,43,8,1,0,0,0,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,44,8,0,0,0,0,1,11.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,45,8,0,0,0,0,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,46,8,0,0,0,0,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,47,8,0,0,0,0,1,11.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,48,8,2,1,0,1,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,49,8,0,0,0,0,1,11.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,1,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,2,8,1,1,0,1,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,3,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,4,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,5,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,6,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,7,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,8,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,9,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,10,8,2,2,1,2,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,11,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,12,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,13,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,14,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,15,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,16,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,17,8,1,1,0,1,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,18,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,19,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,20,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,21,8,1,1,0,1,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,22,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,23,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,24,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,25,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,26,8,0,0,0,0,1,8.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,27,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,28,8,1,1,0,1,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,29,8,1,1,1,1,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,30,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,31,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,32,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,33,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,34,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,35,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,36,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,37,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,38,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,39,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,40,8,1,1,1,1,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,41,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,42,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,43,8,1,1,0,1,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,44,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,45,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,46,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,47,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,48,8,0,0,0,0,1,8.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,49,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,8,0,0,0,0,1,9.5
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,4,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,5,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,6,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,7,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,8,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,9,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,10,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,11,8,3,3,0,3,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,12,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,13,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,14,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,15,8,1,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,16,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,17,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,18,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,19,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,20,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,21,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,22,8,0,0,0,3,1,13.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,23,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,24,8,1,1,0,1,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,25,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,26,8,3,1,0,1,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,27,8,0,0,0,0,1,11.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,28,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,29,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,30,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,31,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,32,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,33,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,34,8,4,2,0,2,1,16.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,35,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,36,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,37,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,38,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,39,8,1,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,40,8,5,0,0,0,1,22.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,41,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,42,8,0,0,0,0,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,43,8,0,0,0,0,1,10.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,44,8,1,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,45,8,2,1,0,3,1,13.5
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,46,8,3,1,0,1,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,47,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,48,8,0,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,49,8,1,0,0,0,1,9.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,8,1,0,0,0,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,8,2,1,0,1,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,8,0,0,0,0,1,13.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,3,8,0,0,0,0,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,4,8,0,0,0,0,1,13.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,5,8,0,0,0,0,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,6,8,0,0,0,0,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,7,8,0,0,0,0,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,8,8,0,0,0,0,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,9,8,2,2,0,3,1,12.5
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,10,8,0,0,0,0,1,13.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,11,8,0,0,0,0,1,14.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,12,8,0,0,0,0,1,11.5
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,13,8,0,0,0,0,1,13.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,14,8,0,0,0,0,1,11.5
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,15,8,1,0,0,1,1,13.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,16,8,0,0,0,0,1,13.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,17,8,0,0,0,0,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,18,8,2,1,0,1,1,11.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,19,8,0,0,0,0,1,11.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,20,8,2,0,0,0,1,13.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,21,8,0,0,0,0,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,22,8,0,0,0,0,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,23,8,1,1,0,2,1,12.5
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,24,8,4,0,0,0,1,17.5
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,25,8,0,0,0,0,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,26,8,0,0,0,0,1,12.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,27,8,0,0,0,1,1,13.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,28,8,5,2,0,2,1,22.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,29,8,0,0,0,0,1,13.0
grid50x8,libero_spatial,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,30,8,0,0,0,0,1,12.0
